Sig Name	G1, 1
Format	Mag	Scaling	EUrms
Chan	1
Chan Name	I1
Point	0 -Z
Ref Point	0 -Z

Hz	in/s
              0	              0
            0.5	  1.711585e-005
              1	  4.955355e-007
            1.5	  2.511367e-007
              2	  1.476951e-007
            2.5	  1.046261e-007
              3	  8.527861e-008
            3.5	  7.694517e-008
              4	  5.810852e-008
            4.5	  4.999746e-008
              5	  4.065589e-008
            5.5	  3.413927e-008
              6	  3.099408e-008
            6.5	  2.655487e-008
              7	  2.427189e-008
            7.5	  2.186515e-008
              8	  1.820774e-008
            8.5	  1.608845e-008
              9	  1.435197e-008
            9.5	  1.242437e-008
             10	  1.287674e-008
           10.5	  1.234268e-008
             11	   1.14364e-008
           11.5	  1.120065e-008
             12	  1.101412e-008
           12.5	  9.832383e-009
             13	  1.004261e-008
           13.5	  9.223284e-009
             14	  8.794637e-009
           14.5	  7.600941e-009
             15	  7.031765e-009
           15.5	  6.999717e-009
             16	  7.263079e-009
           16.5	  6.407427e-009
             17	   6.07114e-009
           17.5	  5.924834e-009
             18	  5.368309e-009
           18.5	  4.787211e-009
             19	  4.955992e-009
           19.5	   4.65026e-009
             20	  5.083414e-009
           20.5	  4.960184e-009
             21	  5.727148e-009
           21.5	  5.257749e-009
             22	  4.076538e-009
           22.5	  4.433585e-009
             23	  4.464941e-009
           23.5	  4.292898e-009
             24	  4.285828e-009
           24.5	  3.661077e-009
             25	  3.342677e-009
           25.5	  3.616277e-009
             26	  3.391747e-009
           26.5	  3.340776e-009
             27	  3.376422e-009
           27.5	  3.288426e-009
             28	  2.945707e-009
           28.5	  3.095068e-009
             29	  2.972296e-009
           29.5	  2.966513e-009
             30	  2.982396e-009
           30.5	  2.878277e-009
             31	  2.830909e-009
           31.5	  2.633399e-009
             32	   2.63343e-009
           32.5	  3.066988e-009
             33	  2.583508e-009
           33.5	   2.47137e-009
             34	  2.205506e-009
           34.5	  2.137859e-009
             35	  1.977825e-009
           35.5	  1.974388e-009
             36	  2.091491e-009
           36.5	  1.881127e-009
             37	  1.905691e-009
           37.5	  2.027975e-009
             38	   1.84224e-009
           38.5	  1.902803e-009
             39	  1.839412e-009
           39.5	  1.763553e-009
             40	  2.006195e-009
           40.5	  2.068091e-009
             41	  1.790791e-009
           41.5	  1.685486e-009
             42	  1.607719e-009
           42.5	  1.641174e-009
             43	  1.504849e-009
           43.5	  1.561531e-009
             44	  1.733405e-009
           44.5	  1.645898e-009
             45	  1.596207e-009
           45.5	  1.583006e-009
             46	  1.649236e-009
           46.5	  1.458848e-009
             47	  1.387198e-009
           47.5	  1.449709e-009
             48	  1.372061e-009
           48.5	  1.303166e-009
             49	  1.314636e-009
           49.5	  1.295519e-009
             50	  1.232709e-009
           50.5	  1.157275e-009
             51	  1.242122e-009
           51.5	  1.274162e-009
             52	  1.200643e-009
           52.5	  1.139079e-009
             53	  1.148963e-009
           53.5	  1.173258e-009
             54	  1.297301e-009
           54.5	  1.246271e-009
             55	  1.081322e-009
           55.5	  1.016058e-009
             56	   1.02316e-009
           56.5	  1.008108e-009
             57	  9.559217e-010
           57.5	  1.036281e-009
             58	  1.067533e-009
           58.5	  1.071242e-009
             59	  1.001906e-009
           59.5	  1.405886e-009
             60	  2.040817e-009
           60.5	  1.330266e-009
             61	  9.191461e-010
           61.5	  1.031571e-009
             62	  1.062751e-009
           62.5	  9.844293e-010
             63	  9.500514e-010
           63.5	   1.01089e-009
             64	  8.970805e-010
           64.5	  8.721107e-010
             65	   9.53068e-010
           65.5	  8.266376e-010
             66	  7.521068e-010
           66.5	  7.507539e-010
             67	  8.032918e-010
           67.5	  7.789918e-010
             68	  8.957005e-010
           68.5	  9.070307e-010
             69	  9.177729e-010
           69.5	    8.5633e-010
             70	  7.855576e-010
           70.5	  7.585376e-010
             71	  7.741097e-010
           71.5	  7.301341e-010
             72	  7.422469e-010
           72.5	  7.453426e-010
             73	  7.488978e-010
           73.5	  6.734636e-010
             74	  7.859397e-010
           74.5	  8.428601e-010
             75	  7.610901e-010
           75.5	  7.910563e-010
             76	  7.769183e-010
           76.5	  7.015342e-010
             77	  6.838986e-010
           77.5	  7.937421e-010
             78	  6.974087e-010
           78.5	  5.827668e-010
             79	   6.01913e-010
           79.5	  6.347095e-010
             80	  6.166866e-010
           80.5	  6.603127e-010
             81	  6.969099e-010
           81.5	  6.859046e-010
             82	   7.38286e-010
           82.5	  6.623788e-010
             83	  6.077937e-010
           83.5	  6.196839e-010
             84	   6.24272e-010
           84.5	  5.702257e-010
             85	  6.082589e-010
           85.5	  6.255017e-010
             86	  6.308317e-010
           86.5	  5.891282e-010
             87	  6.102099e-010
           87.5	  5.773017e-010
             88	  6.105656e-010
           88.5	  6.064219e-010
             89	  5.247317e-010
           89.5	   5.52118e-010
             90	  6.043239e-010
           90.5	  5.930281e-010
             91	  5.086361e-010
           91.5	  5.402884e-010
             92	  5.448321e-010
           92.5	  5.721994e-010
             93	  5.845534e-010
           93.5	  5.115894e-010
             94	  5.393916e-010
           94.5	  5.673862e-010
             95	  5.251716e-010
           95.5	  5.874566e-010
             96	  6.145757e-010
           96.5	  4.881073e-010
             97	  5.033293e-010
           97.5	  4.791465e-010
             98	  3.996654e-010
           98.5	  4.658111e-010
             99	  4.985507e-010
           99.5	  5.551017e-010
            100	  5.515486e-010
          100.5	  5.144357e-010
            101	  5.133295e-010
          101.5	  4.895608e-010
            102	  4.482872e-010
          102.5	  3.951886e-010
            103	  4.620407e-010
          103.5	   5.14897e-010
            104	  4.602969e-010
          104.5	  4.433746e-010
            105	  5.070124e-010
          105.5	  5.289825e-010
            106	  5.235848e-010
          106.5	  5.442955e-010
            107	  4.625604e-010
          107.5	  4.181074e-010
            108	  3.895566e-010
          108.5	  3.311777e-010
            109	  3.297058e-010
          109.5	  3.520252e-010
            110	  4.320521e-010
          110.5	  4.954895e-010
            111	  4.432564e-010
          111.5	  4.169106e-010
            112	   4.15964e-010
          112.5	  4.468217e-010
            113	  4.276303e-010
          113.5	  3.889887e-010
            114	  3.556084e-010
          114.5	  3.683312e-010
            115	  4.814427e-010
          115.5	  4.050614e-010
            116	  4.137871e-010
          116.5	   4.23914e-010
            117	  3.914179e-010
          117.5	  4.251306e-010
            118	  4.643853e-010
          118.5	   4.08558e-010
            119	  4.198498e-010
