Sig Name	G1, 1
Format	Mag	Scaling	EUrms
Chan	1
Chan Name	I1
Point	0 -Z
Ref Point	0 -Z

Hz	in/s
              0	              0
            0.5	  5.303649e-005
              1	  4.831514e-007
            1.5	  2.230757e-007
              2	  1.523905e-007
            2.5	  1.005725e-007
              3	  7.523192e-008
            3.5	  7.111151e-008
              4	  5.447141e-008
            4.5	  4.229487e-008
              5	  4.173799e-008
            5.5	  3.100198e-008
              6	  2.746594e-008
            6.5	  2.677878e-008
              7	  2.386986e-008
            7.5	  1.981046e-008
              8	  1.548023e-008
            8.5	  1.715951e-008
              9	  1.506279e-008
            9.5	  1.232182e-008
             10	   1.15401e-008
           10.5	  1.173811e-008
             11	  1.253823e-008
           11.5	  1.266777e-008
             12	  1.064212e-008
           12.5	  8.875556e-009
             13	  8.769646e-009
           13.5	  9.167148e-009
             14	  8.701225e-009
           14.5	  7.893589e-009
             15	  6.296777e-009
           15.5	  6.354175e-009
             16	  7.007644e-009
           16.5	  6.556628e-009
             17	  7.021198e-009
           17.5	  6.748202e-009
             18	  5.131447e-009
           18.5	  5.414577e-009
             19	  5.517296e-009
           19.5	  5.870272e-009
             20	  4.726513e-009
           20.5	  4.150672e-009
             21	  3.642547e-009
           21.5	  3.902303e-009
             22	  4.276426e-009
           22.5	  4.280368e-009
             23	  3.725491e-009
           23.5	  4.346072e-009
             24	  4.060585e-009
           24.5	  3.839276e-009
             25	  4.001843e-009
           25.5	  3.919807e-009
             26	  3.280729e-009
           26.5	  3.389065e-009
             27	  3.770447e-009
           27.5	  3.355029e-009
             28	  2.651898e-009
           28.5	  2.881705e-009
             29	  2.627882e-009
           29.5	  2.689154e-009
             30	  2.810914e-009
           30.5	  2.731915e-009
             31	  2.593682e-009
           31.5	  2.233473e-009
             32	  2.089847e-009
           32.5	  2.385234e-009
             33	  2.192036e-009
           33.5	  2.368393e-009
             34	  2.426939e-009
           34.5	  2.064743e-009
             35	  2.045857e-009
           35.5	  1.945712e-009
             36	  2.213806e-009
           36.5	  2.240391e-009
             37	  2.006697e-009
           37.5	  1.938007e-009
             38	  1.930685e-009
           38.5	   1.73575e-009
             39	  1.656649e-009
           39.5	   1.69057e-009
             40	  1.661131e-009
           40.5	  1.916435e-009
             41	  1.931593e-009
           41.5	  1.673083e-009
             42	   1.54804e-009
           42.5	  1.412255e-009
             43	  1.363203e-009
           43.5	  1.537039e-009
             44	  1.635914e-009
           44.5	  1.511969e-009
             45	  1.408516e-009
           45.5	  1.436662e-009
             46	  1.440252e-009
           46.5	  1.366988e-009
             47	   1.52833e-009
           47.5	  1.506895e-009
             48	  1.442766e-009
           48.5	  1.533626e-009
             49	  1.227147e-009
           49.5	  1.203395e-009
             50	  1.424601e-009
           50.5	  1.356977e-009
             51	  1.166112e-009
           51.5	  1.096843e-009
             52	  1.158008e-009
           52.5	   1.09354e-009
             53	  1.260145e-009
           53.5	  1.166473e-009
             54	  1.156696e-009
           54.5	  1.169249e-009
             55	  1.083885e-009
           55.5	  9.960232e-010
             56	  1.170679e-009
           56.5	  1.243893e-009
             57	  1.236075e-009
           57.5	  1.151343e-009
             58	  1.026841e-009
           58.5	  1.085862e-009
             59	   1.02377e-009
           59.5	  1.085582e-009
             60	  9.653185e-010
           60.5	  9.303155e-010
             61	  9.579055e-010
           61.5	  9.501313e-010
             62	  1.048799e-009
           62.5	  1.116537e-009
             63	  1.050403e-009
           63.5	  1.045088e-009
             64	  1.117074e-009
           64.5	  9.639533e-010
             65	   8.54795e-010
           65.5	  8.195912e-010
             66	  8.585299e-010
           66.5	  7.746515e-010
             67	  7.805673e-010
           67.5	  8.420606e-010
             68	  9.055107e-010
           68.5	  8.639158e-010
             69	  9.070208e-010
           69.5	  9.054707e-010
             70	  7.768836e-010
           70.5	  8.756879e-010
             71	  9.600891e-010
           71.5	  8.549781e-010
             72	   7.83783e-010
           72.5	  7.108354e-010
             73	  7.028574e-010
           73.5	  7.000893e-010
             74	  6.377093e-010
           74.5	  6.667557e-010
             75	  7.681575e-010
           75.5	  7.003351e-010
             76	  7.067356e-010
           76.5	  7.715145e-010
             77	  7.987955e-010
           77.5	  7.690764e-010
             78	  7.249124e-010
           78.5	  6.872158e-010
             79	  7.430853e-010
           79.5	  7.612578e-010
             80	  6.264807e-010
           80.5	  6.110172e-010
             81	  6.672658e-010
           81.5	  6.421862e-010
             82	  5.871363e-010
           82.5	  5.875497e-010
             83	  5.989518e-010
           83.5	  5.209728e-010
             84	  5.863037e-010
           84.5	  5.917294e-010
             85	  5.773612e-010
           85.5	  5.736896e-010
             86	  6.285218e-010
           86.5	  6.646498e-010
             87	  6.368659e-010
           87.5	  6.270986e-010
             88	  6.442161e-010
           88.5	  5.798479e-010
             89	  5.575588e-010
           89.5	  5.478041e-010
             90	  5.458857e-010
           90.5	  5.812125e-010
             91	  5.511636e-010
           91.5	  4.698502e-010
             92	  5.650808e-010
           92.5	  6.249017e-010
             93	  5.975166e-010
           93.5	  5.323323e-010
             94	  4.607651e-010
           94.5	   5.04396e-010
             95	  5.550211e-010
           95.5	  5.845239e-010
             96	  6.092831e-010
           96.5	  4.999929e-010
             97	  5.789496e-010
           97.5	  5.350237e-010
             98	  4.889805e-010
           98.5	  4.920398e-010
             99	  4.831655e-010
           99.5	  4.559785e-010
            100	  4.563021e-010
          100.5	  4.715785e-010
            101	  5.192982e-010
          101.5	  4.449456e-010
            102	  4.420406e-010
          102.5	  5.048397e-010
            103	  4.853328e-010
          103.5	  5.311149e-010
            104	  5.228183e-010
          104.5	   5.56614e-010
            105	  5.406861e-010
          105.5	  4.658857e-010
            106	  4.718774e-010
          106.5	  4.965837e-010
            107	  4.365815e-010
          107.5	  5.014426e-010
            108	  5.521309e-010
          108.5	  5.445662e-010
            109	  5.680587e-010
          109.5	  6.082894e-010
            110	  5.689216e-010
          110.5	  6.169252e-010
            111	  5.807284e-010
          111.5	  6.459337e-010
            112	  6.909444e-010
          112.5	  6.822103e-010
            113	  6.239608e-010
          113.5	  7.618329e-010
            114	  8.443984e-010
          114.5	   8.08078e-010
            115	  7.777098e-010
          115.5	   8.40275e-010
            116	  8.296318e-010
          116.5	  7.348623e-010
            117	  6.478001e-010
          117.5	  7.765734e-010
            118	  8.088604e-010
          118.5	  7.604594e-010
            119	  8.780021e-010
