Sig Name	G1, 1
Format	Mag	Scaling	EUrms
Chan	1
Chan Name	I1

Hz	in/s
              0	              0
            0.5	  1.970233e-005
              1	  4.735251e-007
            1.5	  2.390336e-007
              2	  1.560415e-007
            2.5	   1.05047e-007
              3	  6.913723e-008
            3.5	  7.028256e-008
              4	  6.379629e-008
            4.5	  5.108331e-008
              5	  3.912924e-008
            5.5	  3.735091e-008
              6	  3.348386e-008
            6.5	  2.637825e-008
              7	  2.499647e-008
            7.5	  2.414138e-008
              8	   1.72515e-008
            8.5	  1.428081e-008
              9	  1.337262e-008
            9.5	  1.446729e-008
             10	  1.359194e-008
           10.5	  1.213637e-008
             11	   1.05558e-008
           11.5	  9.744024e-009
             12	  1.182895e-008
           12.5	   1.14657e-008
             13	  1.078327e-008
           13.5	  9.318126e-009
             14	  8.944699e-009
           14.5	  8.132377e-009
             15	   9.04017e-009
           15.5	  7.291666e-009
             16	  6.766451e-009
           16.5	  6.151379e-009
             17	  5.854467e-009
           17.5	  5.546823e-009
             18	  5.761617e-009
           18.5	  5.951994e-009
             19	  5.628536e-009
           19.5	  5.296644e-009
             20	  5.134583e-009
           20.5	  4.967097e-009
             21	  4.675609e-009
           21.5	  4.049436e-009
             22	  3.864913e-009
           22.5	  3.704624e-009
             23	  3.983887e-009
           23.5	  4.364575e-009
             24	  4.037569e-009
           24.5	  3.634787e-009
             25	  3.185975e-009
           25.5	  3.778438e-009
             26	  3.731453e-009
           26.5	  2.867613e-009
             27	  2.761334e-009
           27.5	  3.102415e-009
             28	  3.119827e-009
           28.5	  2.872912e-009
             29	  3.089423e-009
           29.5	   3.08446e-009
             30	  2.961466e-009
           30.5	  2.780055e-009
             31	   2.70313e-009
           31.5	  2.543825e-009
             32	  2.589685e-009
           32.5	  2.332285e-009
             33	  2.514539e-009
           33.5	  2.459435e-009
             34	  2.523772e-009
           34.5	  2.288203e-009
             35	  2.364869e-009
           35.5	  2.219783e-009
             36	  1.804606e-009
           36.5	  1.912689e-009
             37	  1.969123e-009
           37.5	  2.078951e-009
             38	  2.080021e-009
           38.5	  1.916145e-009
             39	  1.929618e-009
           39.5	   1.90906e-009
             40	  1.808854e-009
           40.5	  1.901627e-009
             41	  1.627412e-009
           41.5	  1.488114e-009
             42	  1.553788e-009
           42.5	  1.673361e-009
             43	  1.705066e-009
           43.5	  1.552772e-009
             44	   1.52541e-009
           44.5	  1.485483e-009
             45	  1.395048e-009
           45.5	  1.378191e-009
             46	   1.62068e-009
           46.5	  1.699054e-009
             47	  1.484246e-009
           47.5	  1.417317e-009
             48	  1.409291e-009
           48.5	  1.324829e-009
             49	  1.553945e-009
           49.5	  1.447739e-009
             50	  1.362164e-009
           50.5	  1.310459e-009
             51	  1.286226e-009
           51.5	  1.246108e-009
             52	  1.292484e-009
           52.5	  1.299435e-009
             53	  1.196544e-009
           53.5	  1.163849e-009
             54	  1.248737e-009
           54.5	  1.224386e-009
             55	  1.133822e-009
           55.5	  1.134704e-009
             56	  1.179324e-009
           56.5	  1.171521e-009
             57	   1.15527e-009
           57.5	  1.086617e-009
             58	  1.101754e-009
           58.5	  1.248612e-009
             59	  1.196583e-009
           59.5	  1.179361e-009
             60	  1.316906e-009
           60.5	  9.927985e-010
             61	   9.29482e-010
           61.5	  9.972233e-010
             62	  9.204782e-010
           62.5	  1.002229e-009
             63	  1.086776e-009
           63.5	  1.024072e-009
             64	  9.219318e-010
           64.5	  8.871008e-010
             65	   8.18088e-010
           65.5	  7.598706e-010
             66	   7.82189e-010
           66.5	   9.56763e-010
             67	  1.021852e-009
           67.5	  9.524216e-010
             68	  8.717288e-010
           68.5	  7.552836e-010
             69	  7.580768e-010
           69.5	  7.682449e-010
             70	   7.37209e-010
           70.5	  7.453066e-010
             71	   8.95369e-010
           71.5	  8.630133e-010
             72	  7.637512e-010
           72.5	  7.677948e-010
             73	  7.828348e-010
           73.5	  7.242161e-010
             74	  7.526834e-010
           74.5	  7.742265e-010
             75	  6.826996e-010
           75.5	  6.120296e-010
             76	  6.478223e-010
           76.5	  7.560053e-010
             77	  7.672413e-010
           77.5	  7.609778e-010
             78	  6.529682e-010
           78.5	  5.789211e-010
             79	  6.404625e-010
           79.5	  7.560991e-010
             80	  6.696922e-010
           80.5	   6.32667e-010
             81	  6.611626e-010
           81.5	  6.358459e-010
             82	  6.047709e-010
           82.5	   5.79645e-010
             83	  6.133559e-010
           83.5	  6.485179e-010
             84	  5.669277e-010
           84.5	  5.531988e-010
             85	  5.507835e-010
           85.5	  6.751574e-010
             86	  7.285557e-010
           86.5	  6.037938e-010
             87	  6.889589e-010
           87.5	  6.398137e-010
             88	  6.380284e-010
           88.5	  6.014262e-010
             89	   6.12932e-010
           89.5	  5.461607e-010
             90	  5.270831e-010
           90.5	  5.385572e-010
             91	   5.18129e-010
           91.5	  4.326778e-010
             92	  5.020637e-010
           92.5	  5.031103e-010
             93	  4.571944e-010
           93.5	  5.381667e-010
             94	  5.418845e-010
           94.5	  4.965512e-010
             95	  4.748255e-010
           95.5	  4.554854e-010
             96	  5.133118e-010
           96.5	  5.003455e-010
             97	  4.727277e-010
           97.5	  5.410442e-010
             98	  5.031665e-010
           98.5	   4.69672e-010
             99	  4.473039e-010
           99.5	  4.887595e-010
            100	  5.065023e-010
          100.5	  4.668555e-010
            101	  4.320573e-010
          101.5	  4.096706e-010
            102	  3.814657e-010
          102.5	  4.298756e-010
            103	  5.060755e-010
          103.5	  5.298078e-010
            104	  5.143174e-010
          104.5	  4.911235e-010
            105	  4.744374e-010
          105.5	  4.924998e-010
            106	   5.69597e-010
          106.5	   5.34598e-010
            107	   4.89974e-010
          107.5	  4.655645e-010
            108	  4.685726e-010
          108.5	  3.970378e-010
            109	  3.976994e-010
          109.5	  4.300502e-010
            110	  3.640286e-010
          110.5	   3.74906e-010
            111	   4.00784e-010
          111.5	  4.753106e-010
            112	  4.513309e-010
          112.5	  4.073281e-010
            113	  4.015948e-010
          113.5	  4.009373e-010
            114	  4.034662e-010
          114.5	  4.733638e-010
            115	  4.928096e-010
          115.5	  4.401281e-010
            116	  4.134352e-010
          116.5	  4.188614e-010
            117	  3.956886e-010
          117.5	   4.44079e-010
            118	  4.084424e-010
          118.5	   4.27722e-010
            119	  5.404422e-010
          119.5	  5.391885e-010
