Sig Name	G1, 1
Format	Mag	Scaling	EUrms
Chan	1
Chan Name	I1

Hz	in/s
              0	              0
            0.5	  1.042854e-005
              1	  4.407356e-007
            1.5	  2.178322e-007
              2	  1.582359e-007
            2.5	   1.06792e-007
              3	  8.399839e-008
            3.5	  6.952904e-008
              4	  5.124946e-008
            4.5	  4.064982e-008
              5	  4.000747e-008
            5.5	  3.616575e-008
              6	  3.115366e-008
            6.5	  2.844449e-008
              7	  2.412068e-008
            7.5	  2.121547e-008
              8	  2.015248e-008
            8.5	   1.69212e-008
              9	  1.520282e-008
            9.5	  1.417453e-008
             10	  1.424999e-008
           10.5	  1.327997e-008
             11	  1.139571e-008
           11.5	  9.106871e-009
             12	  8.511807e-009
           12.5	  7.524715e-009
             13	  7.491975e-009
           13.5	  7.786394e-009
             14	  7.569324e-009
           14.5	  7.417774e-009
             15	  7.296808e-009
           15.5	  7.996424e-009
             16	  7.031908e-009
           16.5	  6.037635e-009
             17	  5.995884e-009
           17.5	  6.057157e-009
             18	  6.471213e-009
           18.5	  6.422716e-009
             19	  6.687308e-009
           19.5	  5.824388e-009
             20	  4.865634e-009
           20.5	  4.794699e-009
             21	  4.470799e-009
           21.5	  4.444211e-009
             22	  4.265974e-009
           22.5	  3.957398e-009
             23	  4.020062e-009
           23.5	  3.721154e-009
             24	  3.607864e-009
           24.5	  3.831651e-009
             25	  3.543315e-009
           25.5	  3.687165e-009
             26	  3.261303e-009
           26.5	  3.118267e-009
             27	  3.245076e-009
           27.5	  2.885746e-009
             28	   2.68614e-009
           28.5	  2.706191e-009
             29	  2.408743e-009
           29.5	  2.381058e-009
             30	  2.832658e-009
           30.5	  2.945648e-009
             31	  2.683976e-009
           31.5	  2.484309e-009
             32	  2.428254e-009
           32.5	  2.549568e-009
             33	  2.554897e-009
           33.5	  2.290658e-009
             34	  2.407391e-009
           34.5	  2.213683e-009
             35	  2.216657e-009
           35.5	  2.083563e-009
             36	  1.861752e-009
           36.5	  1.833672e-009
             37	  1.820492e-009
           37.5	  1.945718e-009
             38	  1.724423e-009
           38.5	   1.71399e-009
             39	  1.914893e-009
           39.5	  1.950458e-009
             40	  1.877595e-009
           40.5	  1.692109e-009
             41	  1.570609e-009
           41.5	  1.474229e-009
             42	  1.557263e-009
           42.5	  1.664816e-009
             43	  1.675905e-009
           43.5	  1.664077e-009
             44	  1.476925e-009
           44.5	   1.77883e-009
             45	  1.614017e-009
           45.5	   1.35377e-009
             46	  1.336048e-009
           46.5	  1.329952e-009
             47	  1.582581e-009
           47.5	  1.534549e-009
             48	  1.274129e-009
           48.5	  1.440228e-009
             49	  1.448267e-009
           49.5	  1.288651e-009
             50	  1.200208e-009
           50.5	  1.260052e-009
             51	  1.313253e-009
           51.5	  1.106807e-009
             52	  1.003555e-009
           52.5	  1.225647e-009
             53	  1.289454e-009
           53.5	  1.209756e-009
             54	  1.190273e-009
           54.5	  1.060144e-009
             55	  1.254534e-009
           55.5	  1.253399e-009
             56	  1.087355e-009
           56.5	  1.099701e-009
             57	  1.109344e-009
           57.5	  1.232613e-009
             58	  1.045316e-009
           58.5	  9.031478e-010
             59	  1.068059e-009
           59.5	  3.298669e-009
             60	   5.94597e-009
           60.5	  2.900632e-009
             61	  9.565264e-010
           61.5	  9.991592e-010
             62	  1.112064e-009
           62.5	  1.057582e-009
             63	  8.406955e-010
           63.5	  9.141769e-010
             64	   9.49267e-010
           64.5	  8.279255e-010
             65	  8.170102e-010
           65.5	  7.529062e-010
             66	  7.436925e-010
           66.5	  7.752086e-010
             67	  8.204636e-010
           67.5	   8.33219e-010
             68	  7.847384e-010
           68.5	  6.911691e-010
             69	  7.672734e-010
           69.5	  9.100684e-010
             70	  8.308778e-010
           70.5	  8.861742e-010
             71	  7.597877e-010
           71.5	  6.841696e-010
             72	  7.187016e-010
           72.5	  8.225714e-010
             73	  8.776428e-010
           73.5	  7.560344e-010
             74	  7.098843e-010
           74.5	  7.167423e-010
             75	  7.509086e-010
           75.5	  7.988407e-010
             76	  7.152313e-010
           76.5	  7.300297e-010
             77	  7.280679e-010
           77.5	  6.624447e-010
             78	  7.002529e-010
           78.5	  6.969587e-010
             79	  5.683233e-010
           79.5	  6.196034e-010
             80	   6.71427e-010
           80.5	  6.830679e-010
             81	  6.168723e-010
           81.5	  6.093719e-010
             82	  7.198586e-010
           82.5	  7.106412e-010
             83	  5.877565e-010
           83.5	  6.736244e-010
             84	  6.376071e-010
           84.5	    6.1162e-010
             85	  6.438913e-010
           85.5	  6.235717e-010
             86	  5.842228e-010
           86.5	  6.285426e-010
             87	   6.52199e-010
           87.5	  5.676402e-010
             88	  5.113447e-010
           88.5	  5.855318e-010
             89	  6.112871e-010
           89.5	  5.443866e-010
             90	  6.497697e-010
           90.5	  6.702924e-010
             91	  5.324017e-010
           91.5	  5.469788e-010
             92	  5.827379e-010
           92.5	  5.424902e-010
             93	   5.38154e-010
           93.5	  5.033524e-010
             94	  5.458708e-010
           94.5	  5.036812e-010
             95	  5.042861e-010
           95.5	  6.255798e-010
             96	  6.343617e-010
           96.5	  5.148268e-010
             97	  4.778509e-010
           97.5	  4.925798e-010
             98	  4.988825e-010
           98.5	  5.071264e-010
             99	  5.015166e-010
           99.5	  5.435755e-010
            100	  5.106773e-010
          100.5	  4.872699e-010
            101	  4.730659e-010
          101.5	  4.619346e-010
            102	  4.218785e-010
          102.5	  4.138264e-010
            103	  5.042485e-010
          103.5	  4.887894e-010
            104	  4.829171e-010
          104.5	  4.587079e-010
            105	  4.548437e-010
          105.5	  4.238427e-010
            106	  3.984192e-010
          106.5	  4.088252e-010
            107	  4.205536e-010
          107.5	  4.141987e-010
            108	  4.202196e-010
          108.5	  3.611181e-010
            109	  3.584361e-010
          109.5	  4.202821e-010
            110	  4.412152e-010
          110.5	  3.936903e-010
            111	  4.237979e-010
          111.5	  4.484685e-010
            112	  3.667865e-010
          112.5	  4.131239e-010
            113	  4.351041e-010
          113.5	  4.069915e-010
            114	  4.560887e-010
          114.5	  4.182125e-010
            115	  4.134176e-010
          115.5	  4.366152e-010
            116	  4.148526e-010
          116.5	  4.335767e-010
            117	   4.03241e-010
          117.5	  3.624327e-010
            118	  3.836654e-010
          118.5	  3.595022e-010
            119	  3.751747e-010
          119.5	  3.731259e-010
