Sig Name	G1, 1
Format	Mag	Scaling	EUrms
Chan	1
Chan Name	I1
Point	0 -Z
Ref Point	0 -Z

Hz	in/s
              0	              0
            0.5	  1.087172e-005
              1	  4.879523e-007
            1.5	  2.592069e-007
              2	  1.661558e-007
            2.5	  1.268145e-007
              3	  9.563721e-008
            3.5	  6.862496e-008
              4	  5.052952e-008
            4.5	  4.287678e-008
              5	  3.561857e-008
            5.5	  3.210474e-008
              6	  3.107708e-008
            6.5	  2.910369e-008
              7	  2.524169e-008
            7.5	  1.937877e-008
              8	  1.677772e-008
            8.5	   1.86891e-008
              9	  1.888202e-008
            9.5	  1.713927e-008
             10	  1.445919e-008
           10.5	  1.327096e-008
             11	  1.052949e-008
           11.5	  9.464427e-009
             12	  1.029352e-008
           12.5	  1.127671e-008
             13	  9.541004e-009
           13.5	  8.255618e-009
             14	  7.636961e-009
           14.5	  7.258771e-009
             15	  6.612987e-009
           15.5	  6.911318e-009
             16	  6.453715e-009
           16.5	  6.414258e-009
             17	  5.737012e-009
           17.5	  5.509244e-009
             18	  5.833801e-009
           18.5	  6.386418e-009
             19	  5.414941e-009
           19.5	  5.264833e-009
             20	  5.278376e-009
           20.5	  5.014297e-009
             21	  4.535358e-009
           21.5	  4.493718e-009
             22	  4.351423e-009
           22.5	   3.70299e-009
             23	  3.554076e-009
           23.5	  3.492456e-009
             24	   3.68331e-009
           24.5	  3.120831e-009
             25	  3.366571e-009
           25.5	  3.327233e-009
             26	  3.197176e-009
           26.5	  2.918618e-009
             27	   2.57582e-009
           27.5	  2.674736e-009
             28	  2.831772e-009
           28.5	  2.997628e-009
             29	  2.930256e-009
           29.5	  2.814896e-009
             30	  2.606722e-009
           30.5	  2.603618e-009
             31	  2.480845e-009
           31.5	  2.295464e-009
             32	   2.44102e-009
           32.5	  2.313013e-009
             33	  2.423426e-009
           33.5	  2.787229e-009
             34	  2.367376e-009
           34.5	  2.210191e-009
             35	  2.073598e-009
           35.5	  2.109299e-009
             36	  2.080731e-009
           36.5	  2.316166e-009
             37	  2.148527e-009
           37.5	  1.709007e-009
             38	  1.845276e-009
           38.5	  2.103955e-009
             39	  1.806747e-009
           39.5	  1.737478e-009
             40	  1.634952e-009
           40.5	   1.58722e-009
             41	  1.702225e-009
           41.5	  1.546905e-009
             42	  1.711143e-009
           42.5	  1.814738e-009
             43	  1.565746e-009
           43.5	  1.557761e-009
             44	  1.420436e-009
           44.5	  1.562021e-009
             45	  1.625288e-009
           45.5	  1.623232e-009
             46	  1.531881e-009
           46.5	  1.631601e-009
             47	   1.32163e-009
           47.5	    1.2505e-009
             48	  1.293232e-009
           48.5	  1.349966e-009
             49	  1.399355e-009
           49.5	  1.304378e-009
             50	  1.252203e-009
           50.5	  1.289111e-009
             51	   1.29715e-009
           51.5	  1.295839e-009
             52	  1.196533e-009
           52.5	  1.189046e-009
             53	  1.232985e-009
           53.5	  1.417348e-009
             54	  1.400497e-009
           54.5	  1.187357e-009
             55	  1.050686e-009
           55.5	  9.544735e-010
             56	  9.183619e-010
           56.5	  1.012641e-009
             57	  9.172877e-010
           57.5	  9.958439e-010
             58	  9.822037e-010
           58.5	  9.569177e-010
             59	  9.464178e-010
           59.5	  9.860139e-010
             60	  9.105068e-010
           60.5	  9.776038e-010
             61	  8.785168e-010
           61.5	  9.739679e-010
             62	  1.008514e-009
           62.5	  8.197474e-010
             63	  8.761956e-010
           63.5	  9.340918e-010
             64	  9.552693e-010
           64.5	  8.605013e-010
             65	  8.633377e-010
           65.5	  9.589257e-010
             66	  8.782338e-010
           66.5	  7.361011e-010
             67	  7.729801e-010
           67.5	  8.198572e-010
             68	  7.103255e-010
           68.5	  6.841575e-010
             69	   6.47343e-010
           69.5	  7.074979e-010
             70	  7.661826e-010
           70.5	  7.508075e-010
             71	  8.159692e-010
           71.5	   8.56646e-010
             72	  8.523816e-010
           72.5	  8.881674e-010
             73	  7.665821e-010
           73.5	  6.990465e-010
             74	  7.540985e-010
           74.5	  7.446899e-010
             75	   7.44835e-010
           75.5	  7.235924e-010
             76	  7.375482e-010
           76.5	  6.653934e-010
             77	  6.909502e-010
           77.5	  6.696016e-010
             78	  6.670376e-010
           78.5	  6.840005e-010
             79	  5.572225e-010
           79.5	  6.025864e-010
             80	  6.709792e-010
           80.5	  6.737448e-010
             81	  6.354967e-010
           81.5	  6.826939e-010
             82	  6.903395e-010
           82.5	  6.171055e-010
             83	  6.258029e-010
           83.5	  7.201273e-010
             84	   6.59299e-010
           84.5	  5.497443e-010
             85	  5.559773e-010
           85.5	  5.831776e-010
             86	  5.710418e-010
           86.5	  5.934646e-010
             87	  5.652908e-010
           87.5	  5.643089e-010
             88	  6.575182e-010
           88.5	  6.077333e-010
             89	  5.673773e-010
           89.5	  5.964267e-010
             90	  5.943073e-010
           90.5	  5.437678e-010
             91	  5.396079e-010
           91.5	  5.331782e-010
             92	   5.73602e-010
           92.5	  5.384219e-010
             93	  5.203223e-010
           93.5	  4.650289e-010
             94	  5.388235e-010
           94.5	   5.46884e-010
             95	    4.9614e-010
           95.5	    4.3062e-010
             96	  5.104427e-010
           96.5	  5.814417e-010
             97	  5.351848e-010
           97.5	  5.175642e-010
             98	   5.38793e-010
           98.5	  5.235858e-010
             99	  5.125714e-010
           99.5	  5.230738e-010
            100	  5.139086e-010
          100.5	  4.983078e-010
            101	  4.850687e-010
          101.5	   4.35825e-010
            102	   4.04424e-010
          102.5	  4.938084e-010
            103	  4.589965e-010
          103.5	  5.095973e-010
            104	  5.267928e-010
          104.5	   5.00497e-010
            105	  4.483069e-010
          105.5	  4.015932e-010
            106	  3.965677e-010
          106.5	  4.254431e-010
            107	  3.968073e-010
          107.5	  3.793926e-010
            108	  4.190996e-010
          108.5	  4.430196e-010
            109	  4.203491e-010
          109.5	  4.605134e-010
            110	  4.211396e-010
          110.5	  4.205002e-010
            111	  3.990496e-010
          111.5	   4.56411e-010
            112	  4.789266e-010
          112.5	  3.826373e-010
            113	   3.82277e-010
          113.5	  4.075678e-010
            114	  3.854392e-010
          114.5	  3.664148e-010
            115	   4.12845e-010
          115.5	  4.442233e-010
            116	  4.764002e-010
          116.5	  4.080885e-010
            117	  3.978129e-010
          117.5	  3.586664e-010
            118	  3.265108e-010
          118.5	  3.940985e-010
            119	   3.99818e-010
