Sig Name	G1, 1
Format	Mag	Scaling	EUrms
Chan	1
Chan Name	I1
Point	0 -Z
Ref Point	0 -Z

Hz	in/s
          120.5	  7.119861e-010
            121	  7.618869e-010
          121.5	  7.297565e-010
            122	  6.520498e-010
          122.5	    7.2978e-010
            123	  7.161675e-010
          123.5	   7.16368e-010
            124	  7.189247e-010
          124.5	  7.245109e-010
            125	  6.964013e-010
          125.5	  5.202765e-010
            126	  5.042801e-010
          126.5	  5.585203e-010
            127	  4.709196e-010
          127.5	  4.652094e-010
            128	  4.551833e-010
          128.5	  4.175729e-010
            129	  4.998411e-010
          129.5	  4.478312e-010
            130	  4.055385e-010
          130.5	  3.987343e-010
            131	  3.832233e-010
          131.5	  3.749896e-010
            132	   3.89404e-010
          132.5	  3.601671e-010
            133	  2.979165e-010
          133.5	  3.465934e-010
            134	  3.809351e-010
          134.5	  3.357843e-010
            135	  3.201301e-010
          135.5	  3.529699e-010
            136	  3.467655e-010
          136.5	  3.628981e-010
            137	  3.647708e-010
          137.5	  3.899322e-010
            138	  3.640754e-010
          138.5	  3.615527e-010
            139	  3.200346e-010
          139.5	  3.314114e-010
            140	  3.309943e-010
          140.5	  3.340969e-010
            141	  3.275592e-010
          141.5	  2.788088e-010
            142	  2.726411e-010
          142.5	  3.235338e-010
            143	  3.159558e-010
          143.5	  3.390742e-010
            144	  3.196656e-010
          144.5	  2.981627e-010
            145	  3.128452e-010
          145.5	  3.102432e-010
            146	  3.119322e-010
          146.5	  3.316896e-010
            147	  3.032714e-010
          147.5	  3.031088e-010
            148	  3.188841e-010
          148.5	  2.955129e-010
            149	  2.970432e-010
          149.5	   2.86307e-010
            150	  3.229762e-010
          150.5	  3.069733e-010
            151	  2.771708e-010
          151.5	  2.629648e-010
            152	  2.376175e-010
          152.5	  2.528016e-010
            153	  2.324876e-010
          153.5	  2.532477e-010
            154	  2.572078e-010
          154.5	   2.45102e-010
            155	  2.557385e-010
          155.5	  2.611742e-010
            156	  2.464543e-010
          156.5	  2.606997e-010
            157	  2.681667e-010
          157.5	  2.546231e-010
            158	  2.694549e-010
          158.5	  2.757923e-010
            159	  2.586226e-010
          159.5	  2.632517e-010
            160	  2.651259e-010
          160.5	  2.708835e-010
            161	  2.629802e-010
          161.5	  2.435321e-010
            162	  2.405081e-010
          162.5	  2.557658e-010
            163	  2.727131e-010
          163.5	  2.725163e-010
            164	  2.477313e-010
          164.5	  1.939935e-010
            165	  2.365431e-010
          165.5	   2.48246e-010
            166	  2.518399e-010
          166.5	  2.580033e-010
            167	  2.524388e-010
          167.5	  2.548931e-010
            168	  2.465424e-010
          168.5	  2.498269e-010
            169	  2.425788e-010
          169.5	  2.414601e-010
            170	  2.455668e-010
          170.5	  2.156807e-010
            171	  2.034441e-010
          171.5	  2.155502e-010
            172	  2.441777e-010
          172.5	  2.436551e-010
            173	  2.197083e-010
          173.5	  1.972857e-010
            174	  2.155767e-010
          174.5	  2.274877e-010
            175	  2.270288e-010
          175.5	  2.315695e-010
            176	   2.34706e-010
          176.5	  2.412076e-010
            177	  2.362437e-010
          177.5	  1.996126e-010
            178	  1.936814e-010
          178.5	  2.194323e-010
            179	  2.211398e-010
          179.5	  2.177989e-010
            180	  2.414545e-010
          180.5	  2.506273e-010
            181	  2.231149e-010
          181.5	  2.352656e-010
            182	  2.060754e-010
          182.5	  2.073993e-010
            183	  2.430528e-010
          183.5	  2.576807e-010
            184	  2.411592e-010
          184.5	  2.062172e-010
            185	     2.149e-010
          185.5	  2.366098e-010
            186	  2.068324e-010
          186.5	  2.047193e-010
            187	  2.122836e-010
          187.5	  2.374571e-010
            188	   2.23788e-010
          188.5	  2.075812e-010
            189	  2.194253e-010
          189.5	  2.077676e-010
            190	  1.928193e-010
          190.5	  1.923425e-010
            191	  2.021177e-010
          191.5	  1.703124e-010
            192	  1.879575e-010
          192.5	  1.866805e-010
            193	    2.1665e-010
          193.5	  1.983112e-010
            194	  1.616889e-010
          194.5	  1.864779e-010
            195	  2.198656e-010
          195.5	  2.014121e-010
            196	  2.143035e-010
          196.5	  2.042326e-010
            197	  2.013862e-010
          197.5	   2.07003e-010
            198	    2.0243e-010
          198.5	  1.855238e-010
            199	  1.818592e-010
          199.5	   1.89444e-010
            200	  1.990375e-010
          200.5	  1.984092e-010
            201	  1.913779e-010
          201.5	  2.003944e-010
            202	  2.202947e-010
          202.5	  2.088645e-010
            203	   2.00341e-010
          203.5	  2.009526e-010
            204	   1.98161e-010
          204.5	  2.158821e-010
            205	  1.996986e-010
          205.5	  1.700789e-010
            206	  1.787996e-010
          206.5	  1.849946e-010
            207	  2.106937e-010
          207.5	  2.031214e-010
            208	  1.915375e-010
          208.5	    1.7249e-010
            209	  1.767068e-010
          209.5	  1.991126e-010
            210	  1.862764e-010
          210.5	  1.884285e-010
            211	  1.823368e-010
          211.5	  1.541508e-010
            212	  1.812876e-010
          212.5	  1.923546e-010
            213	  1.844179e-010
          213.5	  1.547464e-010
            214	  1.438162e-010
          214.5	  1.701008e-010
            215	  1.954035e-010
          215.5	  1.761261e-010
            216	  1.663816e-010
          216.5	  1.867167e-010
            217	  1.880491e-010
          217.5	   1.90531e-010
            218	  1.773882e-010
          218.5	   1.62423e-010
            219	   1.70553e-010
          219.5	  1.486008e-010
            220	  1.636843e-010
          220.5	  1.610991e-010
            221	  1.473704e-010
          221.5	  1.542477e-010
            222	  1.685339e-010
          222.5	  1.927741e-010
            223	     1.767e-010
          223.5	  1.594743e-010
            224	  1.803487e-010
          224.5	  1.935225e-010
            225	  1.831197e-010
          225.5	  1.756537e-010
            226	  1.608714e-010
          226.5	  1.645249e-010
            227	  1.576081e-010
          227.5	  1.455695e-010
            228	  1.695399e-010
          228.5	  1.701478e-010
            229	  1.634112e-010
          229.5	  1.463056e-010
            230	  1.475087e-010
          230.5	  1.512024e-010
            231	  1.694399e-010
          231.5	  1.786816e-010
            232	  1.723558e-010
          232.5	  1.673525e-010
            233	  1.566826e-010
          233.5	  1.605231e-010
            234	  1.410526e-010
          234.5	  1.635982e-010
            235	  1.670296e-010
          235.5	  1.659784e-010
            236	  1.649783e-010
          236.5	  1.638342e-010
            237	  1.538353e-010
          237.5	   1.66672e-010
            238	  1.687473e-010
          238.5	  1.592484e-010
            239	  1.472917e-010
          239.5	  1.443598e-010
            240	  1.525478e-010
          240.5	  1.677679e-010
            241	  1.529397e-010
          241.5	  1.519359e-010
            242	  1.632907e-010
          242.5	  1.527235e-010
            243	  1.511274e-010
          243.5	  1.618738e-010
            244	  1.425141e-010
          244.5	  1.525404e-010
            245	  1.652703e-010
          245.5	  1.651531e-010
            246	  1.410421e-010
          246.5	  1.380272e-010
            247	  1.538539e-010
          247.5	  1.604076e-010
            248	  1.477492e-010
          248.5	  1.345518e-010
            249	  1.311123e-010
          249.5	  1.489109e-010
            250	  1.360985e-010
          250.5	  1.393539e-010
            251	  1.329423e-010
          251.5	  1.644497e-010
            252	  1.629494e-010
          252.5	  1.514895e-010
            253	  1.544613e-010
          253.5	  1.318834e-010
            254	  1.355742e-010
          254.5	  1.495172e-010
            255	  1.535654e-010
          255.5	  1.565028e-010
            256	  1.284936e-010
          256.5	  1.129562e-010
            257	   1.07588e-010
          257.5	  1.304444e-010
            258	  1.380452e-010
          258.5	   1.53839e-010
            259	  1.524811e-010
          259.5	  1.316184e-010
            260	  1.203554e-010
          260.5	  1.177205e-010
            261	   1.19949e-010
          261.5	  1.303772e-010
            262	  1.275754e-010
          262.5	  1.311673e-010
            263	   1.29772e-010
          263.5	  1.186329e-010
            264	  1.276215e-010
          264.5	  1.424679e-010
            265	  1.307527e-010
          265.5	  1.289538e-010
            266	  1.207319e-010
          266.5	  1.174339e-010
            267	  1.223155e-010
          267.5	  1.462392e-010
            268	  1.349272e-010
          268.5	  1.391098e-010
            269	  1.408134e-010
          269.5	   1.39886e-010
            270	   1.26872e-010
          270.5	  1.295522e-010
            271	  1.242265e-010
          271.5	  1.295831e-010
            272	  1.166805e-010
          272.5	  1.178319e-010
            273	  1.288513e-010
          273.5	  1.286728e-010
            274	  1.220499e-010
          274.5	  1.417134e-010
            275	  1.421369e-010
          275.5	  1.401515e-010
            276	  1.396935e-010
          276.5	  1.273581e-010
            277	  1.172715e-010
          277.5	  1.072566e-010
            278	  1.065377e-010
          278.5	  1.407181e-010
            279	  1.318067e-010
          279.5	  1.333685e-010
            280	  1.162417e-010
          280.5	   1.23133e-010
            281	  1.533296e-010
          281.5	  1.343085e-010
            282	  1.068678e-010
          282.5	  1.151135e-010
            283	  1.178011e-010
          283.5	  1.238962e-010
            284	  1.017572e-010
          284.5	  9.511918e-011
            285	  1.226308e-010
          285.5	  1.288962e-010
            286	  1.149633e-010
          286.5	   1.11102e-010
            287	  1.152612e-010
          287.5	  1.074634e-010
            288	  1.218551e-010
          288.5	  1.166869e-010
            289	  9.577131e-011
          289.5	  1.095873e-010
            290	  1.232039e-010
          290.5	   1.19294e-010
            291	  1.161217e-010
          291.5	  9.958769e-011
            292	  1.371732e-010
          292.5	  1.292009e-010
            293	  1.163644e-010
          293.5	  1.076338e-010
            294	  1.172364e-010
          294.5	  1.134657e-010
            295	  1.057181e-010
          295.5	  1.089166e-010
            296	  1.272706e-010
          296.5	  1.471449e-010
            297	  1.193142e-010
          297.5	  1.058946e-010
            298	    1.3358e-010
          298.5	  1.146364e-010
            299	  1.088959e-010
          299.5	   1.20502e-010
            300	  1.307323e-010
          300.5	   1.22389e-010
            301	  1.336827e-010
          301.5	  1.414426e-010
            302	   1.08839e-010
          302.5	  1.098404e-010
            303	  1.022158e-010
          303.5	  1.006071e-010
            304	  9.418363e-011
          304.5	   1.15317e-010
            305	  1.194206e-010
          305.5	  1.158923e-010
            306	  1.105411e-010
          306.5	  1.186193e-010
            307	  1.190567e-010
          307.5	  1.267723e-010
            308	  1.195387e-010
          308.5	  9.794515e-011
            309	  1.139194e-010
          309.5	  1.364637e-010
            310	  1.176807e-010
          310.5	  1.096441e-010
            311	  1.119354e-010
          311.5	  1.092885e-010
            312	  9.440643e-011
          312.5	  9.133219e-011
            313	  1.001385e-010
          313.5	  9.948981e-011
            314	  1.034735e-010
          314.5	  9.554149e-011
            315	  1.122236e-010
          315.5	  1.158623e-010
            316	  1.118346e-010
          316.5	  1.211177e-010
            317	  1.231766e-010
          317.5	   1.20858e-010
            318	  1.097905e-010
          318.5	  1.018961e-010
            319	  1.142046e-010
          319.5	  1.118147e-010
            320	  1.076833e-010
          320.5	  1.193337e-010
            321	  1.146525e-010
          321.5	  1.103385e-010
            322	   1.01536e-010
          322.5	  9.483308e-011
            323	  1.077745e-010
          323.5	  1.178316e-010
            324	  1.076756e-010
          324.5	   1.10318e-010
            325	  1.090031e-010
          325.5	  9.881174e-011
            326	  1.037413e-010
          326.5	  1.007817e-010
            327	  9.606851e-011
          327.5	  9.854355e-011
            328	  9.784212e-011
          328.5	  1.058261e-010
            329	  1.060572e-010
          329.5	  1.031843e-010
            330	    1.0072e-010
          330.5	  1.027253e-010
            331	  9.909024e-011
          331.5	  9.713789e-011
            332	  1.029965e-010
          332.5	  1.005537e-010
            333	  9.289701e-011
          333.5	  9.833777e-011
            334	  1.091076e-010
          334.5	  1.059683e-010
            335	  1.046362e-010
          335.5	  9.496167e-011
            336	  8.774864e-011
          336.5	  9.423121e-011
            337	  9.764177e-011
          337.5	  9.795478e-011
            338	  9.775022e-011
          338.5	  1.020996e-010
            339	   1.03459e-010
          339.5	  1.109695e-010
            340	  1.084327e-010
          340.5	  9.554038e-011
            341	  1.071713e-010
          341.5	  9.680783e-011
            342	  9.598174e-011
          342.5	  9.363519e-011
            343	  9.451185e-011
          343.5	  9.211957e-011
            344	  9.275331e-011
          344.5	  8.439321e-011
            345	  8.676002e-011
          345.5	  9.633691e-011
            346	  1.124938e-010
          346.5	  1.115784e-010
            347	  1.046565e-010
          347.5	  1.010393e-010
            348	  8.776985e-011
          348.5	   8.27874e-011
            349	  8.705547e-011
          349.5	  1.016786e-010
            350	  9.388609e-011
          350.5	  8.977322e-011
            351	  7.903616e-011
          351.5	  8.832288e-011
            352	  8.982762e-011
          352.5	   8.33875e-011
            353	  9.009345e-011
          353.5	  8.725876e-011
            354	  8.948305e-011
          354.5	  9.489225e-011
            355	  8.699233e-011
          355.5	  7.748031e-011
            356	  8.840924e-011
          356.5	  1.070065e-010
            357	  9.614659e-011
          357.5	  8.948733e-011
            358	  9.123056e-011
          358.5	  9.034479e-011
            359	  7.515522e-011
          359.5	  7.300969e-011
            360	   6.56809e-011
          360.5	  6.708378e-011
            361	  7.485423e-011
          361.5	  7.546351e-011
            362	  8.096332e-011
          362.5	   9.20829e-011
            363	  9.176423e-011
          363.5	  9.149986e-011
            364	  7.796287e-011
          364.5	   8.13094e-011
            365	  9.160275e-011
          365.5	   8.92401e-011
            366	  7.631624e-011
          366.5	  8.462477e-011
            367	  9.441162e-011
          367.5	  8.175308e-011
            368	  8.321044e-011
          368.5	  9.252947e-011
            369	  1.027242e-010
          369.5	  1.048931e-010
            370	  9.200272e-011
          370.5	  8.949309e-011
            371	  8.398008e-011
          371.5	  8.564723e-011
            372	   8.37644e-011
          372.5	  8.496277e-011
            373	  8.666128e-011
          373.5	  8.575185e-011
            374	  8.347845e-011
          374.5	  8.129666e-011
            375	  8.844647e-011
          375.5	  9.106099e-011
            376	  9.289596e-011
          376.5	  8.342131e-011
            377	  7.247606e-011
          377.5	  6.750404e-011
            378	  7.932006e-011
          378.5	  7.958894e-011
            379	  9.051291e-011
          379.5	  9.444967e-011
            380	  8.822269e-011
          380.5	  7.706249e-011
            381	  8.411701e-011
          381.5	  8.309777e-011
            382	  7.952328e-011
          382.5	  9.094358e-011
            383	  8.498012e-011
          383.5	  7.458388e-011
            384	   7.56981e-011
          384.5	  7.533266e-011
            385	  8.839739e-011
          385.5	  8.237219e-011
            386	   7.93088e-011
          386.5	  8.587343e-011
            387	  8.825914e-011
          387.5	  9.710337e-011
            388	  1.012571e-010
          388.5	  1.015036e-010
            389	  8.723746e-011
          389.5	  7.900326e-011
            390	  8.076976e-011
          390.5	  8.237144e-011
            391	  8.559341e-011
          391.5	  8.740574e-011
            392	  8.000146e-011
          392.5	  8.123697e-011
            393	  8.706125e-011
          393.5	   8.61729e-011
            394	  7.690644e-011
