Sig Name	G1, 1
Format	Mag	Scaling	EUrms
Chan	1
Chan Name	I1
Point	0 -Z
Ref Point	0 -Z

Hz	in/s
              0	              0
            0.5	  2.061726e-005
              1	  4.633166e-007
            1.5	  2.617442e-007
              2	  1.915269e-007
            2.5	  1.301148e-007
              3	   8.45767e-008
            3.5	  6.645449e-008
              4	  5.264961e-008
            4.5	  4.458098e-008
              5	  4.350311e-008
            5.5	  3.827521e-008
              6	  3.197916e-008
            6.5	   2.80765e-008
              7	  2.484518e-008
            7.5	  2.454963e-008
              8	  2.106226e-008
            8.5	  1.968141e-008
              9	   1.49944e-008
            9.5	  1.224093e-008
             10	  1.252159e-008
           10.5	  1.510734e-008
             11	  1.374406e-008
           11.5	  1.228329e-008
             12	  1.057584e-008
           12.5	  8.424178e-009
             13	  8.794331e-009
           13.5	  8.991279e-009
             14	  9.599994e-009
           14.5	  8.454935e-009
             15	  7.678452e-009
           15.5	  7.031697e-009
             16	  6.664749e-009
           16.5	  6.738316e-009
             17	  6.524001e-009
           17.5	  5.883865e-009
             18	  5.968865e-009
           18.5	  6.405324e-009
             19	  6.193873e-009
           19.5	  5.521632e-009
             20	  5.277064e-009
           20.5	   5.08264e-009
             21	   4.77222e-009
           21.5	  4.794423e-009
             22	  4.036388e-009
           22.5	  3.676526e-009
             23	  3.810266e-009
           23.5	  3.841464e-009
             24	   3.62085e-009
           24.5	   3.80414e-009
             25	  4.007905e-009
           25.5	  3.248974e-009
             26	  3.476492e-009
           26.5	  3.451013e-009
             27	  3.469188e-009
           27.5	  3.461644e-009
             28	  3.289604e-009
           28.5	  2.875229e-009
             29	  2.905753e-009
           29.5	  3.238515e-009
             30	  3.064371e-009
           30.5	  2.956996e-009
             31	  3.091184e-009
           31.5	  2.646962e-009
             32	  2.740509e-009
           32.5	  2.681925e-009
             33	   2.65923e-009
           33.5	  2.466458e-009
             34	  2.131174e-009
           34.5	  2.099814e-009
             35	  2.400983e-009
           35.5	  2.093246e-009
             36	  1.990565e-009
           36.5	  1.889101e-009
             37	  1.991751e-009
           37.5	  2.106458e-009
             38	  1.972809e-009
           38.5	  1.822408e-009
             39	  1.769209e-009
           39.5	   1.83612e-009
             40	  2.038417e-009
           40.5	  1.894126e-009
             41	  1.943466e-009
           41.5	  1.999561e-009
             42	   1.73459e-009
           42.5	  1.633387e-009
             43	  1.766562e-009
           43.5	  1.645655e-009
             44	  1.650748e-009
           44.5	  1.678937e-009
             45	  1.606113e-009
           45.5	  1.426479e-009
             46	  1.524172e-009
           46.5	  1.404188e-009
             47	  1.165804e-009
           47.5	  1.255693e-009
             48	  1.607226e-009
           48.5	  1.630053e-009
             49	  1.320018e-009
           49.5	  1.305504e-009
             50	  1.538977e-009
           50.5	  1.297568e-009
             51	  9.711146e-010
           51.5	  1.120927e-009
             52	  1.354789e-009
           52.5	  1.307182e-009
             53	    1.3646e-009
           53.5	  1.295688e-009
             54	  1.315195e-009
           54.5	  1.206598e-009
             55	  1.099057e-009
           55.5	  1.172936e-009
             56	  1.363694e-009
           56.5	  1.272496e-009
             57	  1.152828e-009
           57.5	  1.132988e-009
             58	  1.006386e-009
           58.5	   9.93323e-010
             59	  8.604861e-010
           59.5	   9.33152e-010
             60	  9.819856e-010
           60.5	  1.117517e-009
             61	  1.064713e-009
           61.5	  9.631571e-010
             62	  9.674849e-010
           62.5	  1.082143e-009
             63	  9.619706e-010
           63.5	  9.858514e-010
             64	   9.11835e-010
           64.5	   7.99195e-010
             65	  9.375165e-010
           65.5	  1.005271e-009
             66	  8.232217e-010
           66.5	  8.762621e-010
             67	  8.765964e-010
           67.5	  9.227737e-010
             68	  8.987058e-010
           68.5	  9.208146e-010
             69	  9.387985e-010
           69.5	   8.09278e-010
             70	  8.767362e-010
           70.5	  8.205042e-010
             71	  8.447953e-010
           71.5	  9.362734e-010
             72	   8.59316e-010
           72.5	  8.208458e-010
             73	  8.072167e-010
           73.5	  7.945495e-010
             74	  8.245099e-010
           74.5	  8.470964e-010
             75	  7.605216e-010
           75.5	  7.981882e-010
             76	  7.112562e-010
           76.5	  7.045096e-010
             77	  7.040978e-010
           77.5	  7.500389e-010
             78	  7.825384e-010
           78.5	   6.95352e-010
             79	  5.837931e-010
           79.5	  5.856585e-010
             80	  5.821714e-010
           80.5	  5.942837e-010
             81	  6.734717e-010
           81.5	  7.105022e-010
             82	  6.384283e-010
           82.5	   5.39656e-010
             83	  6.217052e-010
           83.5	  6.666692e-010
             84	  7.341303e-010
           84.5	  6.517084e-010
             85	  7.099125e-010
           85.5	  7.017899e-010
             86	  5.773838e-010
           86.5	  6.523572e-010
             87	  6.271824e-010
           87.5	  6.446212e-010
             88	  5.400386e-010
           88.5	  5.290515e-010
             89	  5.158312e-010
           89.5	  6.286484e-010
             90	  6.863904e-010
           90.5	   6.45149e-010
             91	  6.283448e-010
           91.5	  6.285406e-010
             92	  6.546799e-010
           92.5	  6.196191e-010
             93	  7.120239e-010
           93.5	  6.600234e-010
             94	  5.933429e-010
           94.5	   7.13436e-010
             95	   8.14377e-010
           95.5	   6.81854e-010
             96	  7.643058e-010
           96.5	  8.200667e-010
             97	  8.359662e-010
           97.5	  7.476575e-010
             98	  7.832696e-010
           98.5	  8.243682e-010
             99	  7.554153e-010
           99.5	   8.06778e-010
            100	  8.328792e-010
          100.5	  8.560749e-010
            101	  8.823045e-010
          101.5	  7.688301e-010
            102	  8.675293e-010
          102.5	  9.139251e-010
            103	  9.372456e-010
          103.5	  8.066346e-010
            104	  7.316904e-010
          104.5	  8.540902e-010
            105	  8.348698e-010
          105.5	  8.348102e-010
            106	  7.136585e-010
          106.5	  7.028288e-010
            107	  7.476412e-010
          107.5	  8.428516e-010
            108	  7.420309e-010
          108.5	  6.764256e-010
            109	  7.642531e-010
          109.5	  7.543583e-010
            110	  5.835724e-010
          110.5	  6.101869e-010
            111	  6.491304e-010
          111.5	  6.100547e-010
            112	  6.115042e-010
          112.5	  6.422081e-010
            113	  6.149155e-010
          113.5	  4.964836e-010
            114	  4.395829e-010
          114.5	  4.634995e-010
            115	  4.661136e-010
          115.5	  5.004144e-010
            116	  4.830039e-010
          116.5	  4.293795e-010
            117	  3.678092e-010
          117.5	  4.322305e-010
            118	  4.697029e-010
          118.5	  4.767723e-010
            119	  4.768234e-010
