Sig Name	G1, 1
Format	Mag	Scaling	EUrms
Chan	1
Chan Name	I1

Hz	in/s
              0	              0
            0.5	  2.807007e-005
              1	  4.593572e-007
            1.5	  2.329793e-007
              2	  1.421754e-007
            2.5	  1.061735e-007
              3	  8.136093e-008
            3.5	  6.415845e-008
              4	  4.709053e-008
            4.5	  4.046407e-008
              5	  4.189242e-008
            5.5	  3.554004e-008
              6	  2.944443e-008
            6.5	  2.407683e-008
              7	  1.951657e-008
            7.5	  2.008783e-008
              8	  2.316108e-008
            8.5	  2.073246e-008
              9	  1.548523e-008
            9.5	  1.424458e-008
             10	  1.404263e-008
           10.5	  1.295112e-008
             11	  1.397562e-008
           11.5	  1.328748e-008
             12	  1.268669e-008
           12.5	   1.10934e-008
             13	  8.799633e-009
           13.5	  9.009351e-009
             14	  9.094903e-009
           14.5	   7.66655e-009
             15	  6.845201e-009
           15.5	  7.643638e-009
             16	  7.905605e-009
           16.5	  6.468647e-009
             17	  6.672556e-009
           17.5	  6.070426e-009
             18	  6.047096e-009
           18.5	  5.842773e-009
             19	  5.438553e-009
           19.5	  5.197595e-009
             20	  4.460988e-009
           20.5	   4.78125e-009
             21	  4.970532e-009
           21.5	  4.569531e-009
             22	  4.071359e-009
           22.5	  3.470375e-009
             23	  3.659917e-009
           23.5	  4.432759e-009
             24	  4.574341e-009
           24.5	  4.189251e-009
             25	  3.913709e-009
           25.5	   3.59448e-009
             26	  2.898741e-009
           26.5	  2.696201e-009
             27	  2.727652e-009
           27.5	  3.124202e-009
             28	  2.998902e-009
           28.5	  2.818329e-009
             29	  2.807537e-009
           29.5	  2.693327e-009
             30	  2.940218e-009
           30.5	  2.623473e-009
             31	  2.549932e-009
           31.5	  2.720529e-009
             32	    2.3163e-009
           32.5	  2.336239e-009
             33	  2.469523e-009
           33.5	  2.210537e-009
             34	  2.221467e-009
           34.5	  2.128897e-009
             35	  2.203936e-009
           35.5	  2.322959e-009
             36	  2.214206e-009
           36.5	  2.020532e-009
             37	  1.960231e-009
           37.5	  2.163175e-009
             38	  1.875869e-009
           38.5	   1.68922e-009
             39	  1.874089e-009
           39.5	  1.812775e-009
             40	  1.684477e-009
           40.5	  1.593636e-009
             41	   1.44192e-009
           41.5	  1.470479e-009
             42	  1.613787e-009
           42.5	  1.634795e-009
             43	  1.504599e-009
           43.5	  1.597348e-009
             44	  1.840357e-009
           44.5	  1.563294e-009
             45	   1.24621e-009
           45.5	  1.313135e-009
             46	  1.257062e-009
           46.5	   1.35138e-009
             47	  1.415773e-009
           47.5	  1.419059e-009
             48	  1.462275e-009
           48.5	  1.042224e-009
             49	  1.058579e-009
           49.5	  1.305351e-009
             50	  1.465655e-009
           50.5	  1.343753e-009
             51	  1.263867e-009
           51.5	  1.334062e-009
             52	  1.365759e-009
           52.5	  1.289163e-009
             53	  1.166091e-009
           53.5	  1.250146e-009
             54	   1.27664e-009
           54.5	  1.180252e-009
             55	  1.098542e-009
           55.5	  1.181328e-009
             56	  1.282139e-009
           56.5	  1.216954e-009
             57	  1.060184e-009
           57.5	  1.082162e-009
             58	  9.323755e-010
           58.5	  9.861583e-010
             59	  1.100563e-009
           59.5	  1.104576e-009
             60	  9.973764e-010
           60.5	  1.019015e-009
             61	  1.000374e-009
           61.5	  1.031531e-009
             62	  1.003032e-009
           62.5	  1.001384e-009
             63	  1.041194e-009
           63.5	  1.122178e-009
             64	  8.836876e-010
           64.5	  9.258121e-010
             65	  9.063019e-010
           65.5	  8.394075e-010
             66	  9.193973e-010
           66.5	  9.248654e-010
             67	  7.743888e-010
           67.5	  7.986939e-010
             68	  8.808004e-010
           68.5	    9.0083e-010
             69	  8.905692e-010
           69.5	  7.491625e-010
             70	   6.76884e-010
           70.5	  7.450964e-010
             71	  7.094434e-010
           71.5	  7.662099e-010
             72	  8.345492e-010
           72.5	  7.230107e-010
             73	  7.853076e-010
           73.5	  8.571253e-010
             74	  7.610528e-010
           74.5	  8.108271e-010
             75	  8.203978e-010
           75.5	  7.185345e-010
             76	  7.112301e-010
           76.5	  6.639059e-010
             77	  6.776624e-010
           77.5	  6.211703e-010
             78	  6.183455e-010
           78.5	  6.306259e-010
             79	  7.031812e-010
           79.5	  7.171941e-010
             80	  6.942918e-010
           80.5	  7.014674e-010
             81	  5.959183e-010
           81.5	  7.236913e-010
             82	  7.562697e-010
           82.5	  6.735058e-010
             83	  6.186276e-010
           83.5	  7.455403e-010
             84	  7.340336e-010
           84.5	  5.717363e-010
             85	  5.908642e-010
           85.5	  5.833374e-010
             86	  6.358616e-010
           86.5	  5.858305e-010
             87	  5.752371e-010
           87.5	  7.077826e-010
             88	  6.464904e-010
           88.5	  5.300002e-010
             89	  6.431996e-010
           89.5	  5.734212e-010
             90	  5.053801e-010
           90.5	   5.91603e-010
             91	  6.483655e-010
           91.5	  6.886567e-010
             92	  5.282241e-010
           92.5	  5.802862e-010
             93	  6.543657e-010
           93.5	   6.74424e-010
             94	  6.524327e-010
           94.5	  5.796819e-010
             95	  5.445554e-010
           95.5	  5.838186e-010
             96	  5.780786e-010
           96.5	  6.132808e-010
             97	  7.266138e-010
           97.5	  7.259531e-010
             98	  7.511739e-010
           98.5	  7.528306e-010
             99	   7.45195e-010
           99.5	   6.71916e-010
            100	  7.162841e-010
          100.5	  7.016858e-010
            101	  6.358079e-010
          101.5	  7.626945e-010
            102	  7.591293e-010
          102.5	  8.743976e-010
            103	  7.918896e-010
          103.5	  8.283362e-010
            104	  9.352198e-010
          104.5	  8.098768e-010
            105	  7.415439e-010
          105.5	  6.837208e-010
            106	  7.613115e-010
          106.5	  7.343904e-010
            107	  7.769381e-010
          107.5	  7.756417e-010
            108	  6.938471e-010
          108.5	  6.023034e-010
            109	  7.073978e-010
          109.5	   7.53579e-010
            110	   6.17573e-010
          110.5	  5.644397e-010
            111	  5.701835e-010
          111.5	  5.786758e-010
            112	  5.353581e-010
          112.5	  5.642829e-010
            113	  6.430056e-010
          113.5	  5.782543e-010
            114	   4.70282e-010
          114.5	  4.975965e-010
            115	  5.593376e-010
          115.5	  5.265561e-010
            116	   5.46883e-010
          116.5	  5.765616e-010
            117	  5.961127e-010
          117.5	  6.109619e-010
            118	  6.286086e-010
          118.5	   5.31554e-010
            119	  5.025571e-010
          119.5	  5.558214e-010
