Sig Name	G1, 1
Format	Mag	Scaling	EUrms
Chan	1
Chan Name	I1

Hz	in/s
              0	              0
            0.5	  2.449566e-005
              1	  4.704304e-007
            1.5	  2.426018e-007
              2	  1.656466e-007
            2.5	  1.054279e-007
              3	  8.403617e-008
            3.5	  7.048951e-008
              4	  5.438031e-008
            4.5	  4.018012e-008
              5	  3.758879e-008
            5.5	  3.601798e-008
              6	  3.202555e-008
            6.5	  2.474635e-008
              7	   2.44015e-008
            7.5	  2.022842e-008
              8	  1.681668e-008
            8.5	  1.695608e-008
              9	  1.719438e-008
            9.5	  1.662399e-008
             10	  1.523587e-008
           10.5	  1.089673e-008
             11	  1.308198e-008
           11.5	   1.17867e-008
             12	  9.894002e-009
           12.5	  1.036598e-008
             13	  9.961255e-009
           13.5	  8.241199e-009
             14	  7.501646e-009
           14.5	  8.920062e-009
             15	  8.820037e-009
           15.5	  7.755741e-009
             16	  6.867605e-009
           16.5	   5.67002e-009
             17	  6.388032e-009
           17.5	   5.92221e-009
             18	  6.028784e-009
           18.5	  6.243664e-009
             19	  5.998703e-009
           19.5	  5.750011e-009
             20	  5.013715e-009
           20.5	  4.730417e-009
             21	  4.464754e-009
           21.5	  4.518775e-009
             22	  4.971796e-009
           22.5	  4.378105e-009
             23	  3.506688e-009
           23.5	  3.498961e-009
             24	   3.69716e-009
           24.5	  4.031647e-009
             25	  3.695879e-009
           25.5	  3.442498e-009
             26	  3.096303e-009
           26.5	  2.861163e-009
             27	  2.897929e-009
           27.5	  3.199509e-009
             28	  3.189723e-009
           28.5	  2.737528e-009
             29	  2.656333e-009
           29.5	  2.849686e-009
             30	  2.621078e-009
           30.5	  2.252428e-009
             31	  2.763241e-009
           31.5	  2.957306e-009
             32	  2.675502e-009
           32.5	  2.652336e-009
             33	  2.504508e-009
           33.5	  2.220327e-009
             34	  2.671642e-009
           34.5	  2.228092e-009
             35	   1.84881e-009
           35.5	  1.968448e-009
             36	  2.081756e-009
           36.5	  1.830584e-009
             37	  2.072486e-009
           37.5	  2.020014e-009
             38	  1.737647e-009
           38.5	  1.681903e-009
             39	  1.766981e-009
           39.5	  1.813676e-009
             40	  1.652506e-009
           40.5	   1.46454e-009
             41	  1.650996e-009
           41.5	  1.592823e-009
             42	  1.725956e-009
           42.5	  1.553776e-009
             43	  1.677587e-009
           43.5	  1.626016e-009
             44	  1.301581e-009
           44.5	  1.329422e-009
             45	  1.429729e-009
           45.5	  1.450727e-009
             46	  1.470578e-009
           46.5	  1.469809e-009
             47	  1.534618e-009
           47.5	  1.280241e-009
             48	  1.242192e-009
           48.5	  1.413861e-009
             49	  1.275177e-009
           49.5	  1.308555e-009
             50	  1.327637e-009
           50.5	  1.318571e-009
             51	  1.304217e-009
           51.5	  1.375968e-009
             52	  1.417418e-009
           52.5	  1.215267e-009
             53	  1.146667e-009
           53.5	  1.114909e-009
             54	  1.022422e-009
           54.5	  1.019467e-009
             55	  1.150777e-009
           55.5	  1.226781e-009
             56	  1.253716e-009
           56.5	  1.151037e-009
             57	  1.250888e-009
           57.5	  1.111087e-009
             58	  9.408797e-010
           58.5	  8.944476e-010
             59	  1.039016e-009
           59.5	  1.040457e-009
             60	  9.736052e-010
           60.5	  9.665654e-010
             61	  1.077039e-009
           61.5	  9.890404e-010
             62	  9.261318e-010
           62.5	  9.671589e-010
             63	  9.422312e-010
           63.5	   9.48113e-010
             64	  8.397354e-010
           64.5	  8.814019e-010
             65	  8.988209e-010
           65.5	  7.672527e-010
             66	  7.556807e-010
           66.5	   8.10877e-010
             67	  7.800648e-010
           67.5	  8.732037e-010
             68	   7.45393e-010
           68.5	  7.602521e-010
             69	  7.581412e-010
           69.5	  9.408873e-010
             70	  9.594628e-010
           70.5	  8.082204e-010
             71	  8.063868e-010
           71.5	  7.641929e-010
             72	   6.94201e-010
           72.5	  7.190774e-010
             73	  6.861564e-010
           73.5	  6.309546e-010
             74	   7.67289e-010
           74.5	  8.320384e-010
             75	  8.000261e-010
           75.5	  8.477601e-010
             76	  8.332661e-010
           76.5	  7.778161e-010
             77	  6.991752e-010
           77.5	  7.169576e-010
             78	  7.127028e-010
           78.5	  6.506866e-010
             79	  6.988413e-010
           79.5	  7.035899e-010
             80	  7.019072e-010
           80.5	  6.329151e-010
             81	  6.514995e-010
           81.5	  7.012415e-010
             82	   6.95124e-010
           82.5	  6.454629e-010
             83	  6.787997e-010
           83.5	  6.049751e-010
             84	  6.327959e-010
           84.5	  6.472515e-010
             85	  5.864071e-010
           85.5	  5.549293e-010
             86	  6.185482e-010
           86.5	  7.121958e-010
             87	  7.084414e-010
           87.5	  6.768239e-010
             88	  6.202271e-010
           88.5	  5.286153e-010
             89	  5.914383e-010
           89.5	  6.378987e-010
             90	  6.179273e-010
           90.5	  6.744023e-010
             91	  6.875691e-010
           91.5	  6.690585e-010
             92	  6.186337e-010
           92.5	  5.274758e-010
             93	  4.958935e-010
           93.5	  5.592491e-010
             94	  5.784751e-010
           94.5	  5.913335e-010
             95	  5.797436e-010
           95.5	  5.428378e-010
             96	  5.469223e-010
           96.5	  5.005278e-010
             97	  4.902578e-010
           97.5	  4.992999e-010
             98	  5.158756e-010
           98.5	  4.883489e-010
             99	  4.822566e-010
           99.5	  4.816995e-010
            100	  4.928947e-010
          100.5	  4.858708e-010
            101	  4.480865e-010
          101.5	  4.319488e-010
            102	   4.69819e-010
          102.5	  4.747158e-010
            103	  4.449208e-010
          103.5	  4.257427e-010
            104	  4.402919e-010
          104.5	  4.361445e-010
            105	  4.385272e-010
          105.5	  4.246734e-010
            106	  4.956527e-010
          106.5	  4.974103e-010
            107	   4.18983e-010
          107.5	  3.848071e-010
            108	  4.341889e-010
          108.5	  4.343573e-010
            109	  4.104702e-010
          109.5	  4.251267e-010
            110	  4.163319e-010
          110.5	  3.714075e-010
            111	  4.173754e-010
          111.5	  4.343724e-010
            112	  4.356455e-010
          112.5	  4.433311e-010
            113	  4.454529e-010
          113.5	  4.612333e-010
            114	  4.462508e-010
          114.5	  3.853464e-010
            115	  4.103181e-010
          115.5	  4.038163e-010
            116	  4.105729e-010
          116.5	   3.51831e-010
            117	  3.935703e-010
          117.5	  4.615876e-010
            118	  4.843111e-010
          118.5	  4.104284e-010
            119	  3.813858e-010
          119.5	  3.096113e-010
