Sig Name	G1, 1
Format	Mag	Scaling	EUrms
Chan	1
Chan Name	I1
Point	0 -Z
Ref Point	0 -Z

Hz	in/s
              0	              0
            0.5	  3.302248e-005
              1	  4.765089e-007
            1.5	  2.524091e-007
              2	  1.505318e-007
            2.5	   9.65787e-008
              3	  8.666965e-008
            3.5	  7.020482e-008
              4	  5.495402e-008
            4.5	  5.448714e-008
              5	  4.979475e-008
            5.5	  3.331897e-008
              6	  2.657206e-008
            6.5	  2.426139e-008
              7	  2.407109e-008
            7.5	  2.162761e-008
              8	   1.86771e-008
            8.5	  1.768994e-008
              9	   1.59659e-008
            9.5	  1.382125e-008
             10	  1.412705e-008
           10.5	  1.178991e-008
             11	  9.909031e-009
           11.5	  9.349098e-009
             12	  9.764846e-009
           12.5	  9.509685e-009
             13	  9.456001e-009
           13.5	  9.359422e-009
             14	  9.191164e-009
           14.5	  8.950168e-009
             15	  7.750257e-009
           15.5	  7.041051e-009
             16	  6.048527e-009
           16.5	  6.019024e-009
             17	  6.164816e-009
           17.5	  6.257286e-009
             18	  5.892209e-009
           18.5	  5.986614e-009
             19	  5.575342e-009
           19.5	  5.246975e-009
             20	  5.125905e-009
           20.5	  4.494473e-009
             21	  3.954864e-009
           21.5	   5.03221e-009
             22	  4.868001e-009
           22.5	   3.81863e-009
             23	  3.587975e-009
           23.5	  4.128256e-009
             24	  4.091465e-009
           24.5	  3.265345e-009
             25	  3.627117e-009
           25.5	  2.970355e-009
             26	  2.549209e-009
           26.5	  2.923568e-009
             27	  2.967228e-009
           27.5	  2.981482e-009
             28	  2.538675e-009
           28.5	  2.747328e-009
             29	  2.642294e-009
           29.5	  2.664389e-009
             30	  2.561503e-009
           30.5	  2.594991e-009
             31	  2.388377e-009
           31.5	   2.20743e-009
             32	  2.292933e-009
           32.5	  2.281682e-009
             33	   2.39175e-009
           33.5	  2.287227e-009
             34	  2.206496e-009
           34.5	  2.299442e-009
             35	  1.973982e-009
           35.5	  2.084165e-009
             36	  2.119932e-009
           36.5	  1.793164e-009
             37	   2.06506e-009
           37.5	  2.079747e-009
             38	  1.732231e-009
           38.5	  1.617141e-009
             39	  1.684481e-009
           39.5	  1.841472e-009
             40	  1.908149e-009
           40.5	  1.685248e-009
             41	  1.505954e-009
           41.5	  1.572122e-009
             42	  1.594808e-009
           42.5	  1.588483e-009
             43	  1.410344e-009
           43.5	  1.456752e-009
             44	  1.565838e-009
           44.5	  1.559839e-009
             45	  1.538209e-009
           45.5	  1.218602e-009
             46	  1.461518e-009
           46.5	  1.520276e-009
             47	  1.195149e-009
           47.5	   1.14416e-009
             48	  1.331605e-009
           48.5	  1.430993e-009
             49	  1.100443e-009
           49.5	  1.122766e-009
             50	  1.289099e-009
           50.5	  1.401733e-009
             51	  1.250619e-009
           51.5	  1.134072e-009
             52	   1.24376e-009
           52.5	  1.184818e-009
             53	  1.061745e-009
           53.5	  9.837412e-010
             54	  1.105249e-009
           54.5	  1.074531e-009
             55	   1.13698e-009
           55.5	  1.150666e-009
             56	  1.115384e-009
           56.5	  1.076445e-009
             57	  9.621218e-010
           57.5	  1.025106e-009
             58	  1.004027e-009
           58.5	  1.085229e-009
             59	    1.0028e-009
           59.5	  1.553781e-009
             60	   2.51731e-009
           60.5	  1.523395e-009
             61	  1.008993e-009
           61.5	  1.006282e-009
             62	  8.519027e-010
           62.5	   8.19221e-010
             63	  8.034629e-010
           63.5	  9.487259e-010
             64	  8.395445e-010
           64.5	  7.259112e-010
             65	  9.149954e-010
           65.5	  9.545198e-010
             66	  9.186393e-010
           66.5	  1.024806e-009
             67	  9.810467e-010
           67.5	  8.383522e-010
             68	  7.463259e-010
           68.5	  7.348893e-010
             69	  8.656315e-010
           69.5	   8.18131e-010
             70	  7.472516e-010
           70.5	  6.772092e-010
             71	  7.625496e-010
           71.5	  6.765177e-010
             72	  8.441108e-010
           72.5	  7.809312e-010
             73	  8.057247e-010
           73.5	  8.676859e-010
             74	  8.234832e-010
           74.5	  7.478849e-010
             75	  7.618847e-010
           75.5	  7.371015e-010
             76	  7.217195e-010
           76.5	  7.272367e-010
             77	  7.447231e-010
           77.5	  6.808633e-010
             78	  7.503767e-010
           78.5	  6.915159e-010
             79	  5.386284e-010
           79.5	  5.930705e-010
             80	  6.729762e-010
           80.5	   5.95922e-010
             81	   5.54608e-010
           81.5	  6.598164e-010
             82	  6.021643e-010
           82.5	  5.162812e-010
             83	  5.669325e-010
           83.5	  7.970715e-010
             84	  7.761861e-010
           84.5	  5.332321e-010
             85	  5.535405e-010
           85.5	  6.060246e-010
             86	  5.874405e-010
           86.5	  6.292986e-010
             87	  7.292488e-010
           87.5	  6.369421e-010
             88	  5.923048e-010
           88.5	  5.801727e-010
             89	  5.376993e-010
           89.5	   4.60734e-010
             90	  5.337101e-010
           90.5	  5.455331e-010
             91	  6.311695e-010
           91.5	  5.734356e-010
             92	  4.947151e-010
           92.5	  5.508528e-010
             93	  6.047633e-010
           93.5	  5.836006e-010
             94	  5.313023e-010
           94.5	  4.924236e-010
             95	  4.605441e-010
           95.5	  5.020604e-010
             96	  4.793833e-010
           96.5	  5.059399e-010
             97	  5.496425e-010
           97.5	  5.382932e-010
             98	  5.060848e-010
           98.5	  5.302627e-010
             99	  5.136833e-010
           99.5	  4.392076e-010
            100	  4.424157e-010
          100.5	  4.876237e-010
            101	   4.80786e-010
          101.5	  5.565737e-010
            102	  4.935752e-010
          102.5	  3.994232e-010
            103	  3.678462e-010
          103.5	  4.636436e-010
            104	  4.704991e-010
          104.5	  4.570585e-010
            105	   4.80293e-010
          105.5	  4.735232e-010
            106	  4.465334e-010
          106.5	  4.719272e-010
            107	  4.873291e-010
          107.5	  4.906371e-010
            108	  4.784525e-010
          108.5	  3.967293e-010
            109	  4.378874e-010
          109.5	  4.027191e-010
            110	  4.005693e-010
          110.5	   4.03037e-010
            111	  3.771122e-010
          111.5	  4.371971e-010
            112	  4.514473e-010
          112.5	  5.009078e-010
            113	  4.638596e-010
          113.5	  4.158592e-010
            114	  4.023236e-010
          114.5	  4.160431e-010
            115	  3.613491e-010
          115.5	  3.247132e-010
            116	  3.569849e-010
          116.5	  4.347331e-010
            117	  4.347519e-010
          117.5	  3.820095e-010
            118	  3.999839e-010
          118.5	  4.212538e-010
            119	   4.24875e-010
