Sig Name	G1, 1
Format	Mag	Scaling	EUrms
Chan	1
Chan Name	I1
Point	0 -Z
Ref Point	0 -Z

Hz	in/s
              0	              0
            0.5	  3.533046e-005
              1	  5.146892e-007
            1.5	  2.141852e-007
              2	  1.327045e-007
            2.5	  1.120077e-007
              3	   8.72262e-008
            3.5	  6.591605e-008
              4	  4.983262e-008
            4.5	  3.777198e-008
              5	  3.858159e-008
            5.5	  3.429876e-008
              6	  2.638361e-008
            6.5	  2.256622e-008
              7	  2.211773e-008
            7.5	  1.794155e-008
              8	    1.5978e-008
            8.5	  1.553576e-008
              9	  1.742922e-008
            9.5	  1.902775e-008
             10	  1.585704e-008
           10.5	    1.1828e-008
             11	  1.106031e-008
           11.5	   1.10333e-008
             12	  1.036984e-008
           12.5	  9.430996e-009
             13	  8.544625e-009
           13.5	  8.827755e-009
             14	  8.728565e-009
           14.5	  7.433246e-009
             15	  6.944509e-009
           15.5	  6.985431e-009
             16	  6.031363e-009
           16.5	  6.024078e-009
             17	  6.706054e-009
           17.5	  5.828249e-009
             18	  5.475477e-009
           18.5	  5.536915e-009
             19	  5.218649e-009
           19.5	   5.44286e-009
             20	  4.759184e-009
           20.5	   5.14566e-009
             21	  5.518106e-009
           21.5	  4.662351e-009
             22	  4.041214e-009
           22.5	   4.36761e-009
             23	  4.327844e-009
           23.5	  3.947895e-009
             24	  3.794409e-009
           24.5	  3.471043e-009
             25	  3.169637e-009
           25.5	  3.088231e-009
             26	  3.315449e-009
           26.5	  3.357691e-009
             27	  3.390421e-009
           27.5	  3.275562e-009
             28	  3.156189e-009
           28.5	  2.718689e-009
             29	   3.01432e-009
           29.5	  3.144497e-009
             30	  2.900617e-009
           30.5	  2.420417e-009
             31	  2.384263e-009
           31.5	  2.165401e-009
             32	  2.346711e-009
           32.5	  2.390316e-009
             33	  2.180499e-009
           33.5	  2.373187e-009
             34	  2.343125e-009
           34.5	  2.394538e-009
             35	  2.029751e-009
           35.5	  1.805857e-009
             36	  2.035688e-009
           36.5	  2.026464e-009
             37	  2.077152e-009
           37.5	  2.207417e-009
             38	  2.134346e-009
           38.5	  2.027312e-009
             39	  1.906875e-009
           39.5	  1.611668e-009
             40	  1.414818e-009
           40.5	  1.679396e-009
             41	  1.810739e-009
           41.5	  1.605168e-009
             42	  1.504306e-009
           42.5	  1.700896e-009
             43	   1.62459e-009
           43.5	  1.549756e-009
             44	   1.63799e-009
           44.5	  1.610496e-009
             45	  1.437638e-009
           45.5	  1.348547e-009
             46	  1.490452e-009
           46.5	  1.630216e-009
             47	    1.5095e-009
           47.5	  1.418713e-009
             48	  1.394659e-009
           48.5	  1.469239e-009
             49	  1.486888e-009
           49.5	  1.344871e-009
             50	  1.252568e-009
           50.5	  1.216653e-009
             51	  1.319028e-009
           51.5	  1.432966e-009
             52	    1.3667e-009
           52.5	  1.366255e-009
             53	  1.284204e-009
           53.5	  1.159171e-009
             54	  1.197133e-009
           54.5	  1.269301e-009
             55	  1.147947e-009
           55.5	  1.039916e-009
             56	  1.026201e-009
           56.5	  1.064015e-009
             57	  1.039218e-009
           57.5	  1.093912e-009
             58	  9.963323e-010
           58.5	  8.818601e-010
             59	  9.403149e-010
           59.5	  1.012193e-009
             60	   1.13733e-009
           60.5	  1.088896e-009
             61	  1.058186e-009
           61.5	  9.512789e-010
             62	  8.203866e-010
           62.5	  8.477012e-010
             63	  9.646108e-010
           63.5	  9.898071e-010
             64	   7.92128e-010
           64.5	  7.333099e-010
             65	  9.200009e-010
           65.5	  1.009126e-009
             66	  9.167336e-010
           66.5	  8.903258e-010
             67	  7.962769e-010
           67.5	   8.20548e-010
             68	  9.326232e-010
           68.5	  8.673308e-010
             69	  8.636237e-010
           69.5	   9.06372e-010
             70	     8.306e-010
           70.5	  7.682003e-010
             71	  7.232964e-010
           71.5	  6.579708e-010
             72	  7.964153e-010
           72.5	  8.589946e-010
             73	  7.511514e-010
           73.5	  7.152741e-010
             74	  6.849432e-010
           74.5	  6.333119e-010
             75	  6.911098e-010
           75.5	  7.630068e-010
             76	  6.658031e-010
           76.5	  6.391297e-010
             77	  6.100663e-010
           77.5	  6.290785e-010
             78	  7.393107e-010
           78.5	  7.464585e-010
             79	  5.637734e-010
           79.5	  5.773887e-010
             80	  6.107005e-010
           80.5	   6.52609e-010
             81	  5.654286e-010
           81.5	   6.65111e-010
             82	  6.734566e-010
           82.5	  6.484303e-010
             83	  6.373436e-010
           83.5	  6.735988e-010
             84	  6.992694e-010
           84.5	  6.234279e-010
             85	  6.082473e-010
           85.5	  7.396329e-010
             86	  7.600295e-010
           86.5	  6.907393e-010
             87	   6.01021e-010
           87.5	  6.027971e-010
             88	  5.601635e-010
           88.5	  6.175463e-010
             89	  6.447879e-010
           89.5	  5.729696e-010
             90	  5.846698e-010
           90.5	   6.04642e-010
             91	  5.904023e-010
           91.5	  5.116786e-010
             92	  4.615403e-010
           92.5	  4.887039e-010
             93	  5.470314e-010
           93.5	   5.24673e-010
             94	  4.918706e-010
           94.5	  5.171812e-010
             95	  5.560075e-010
           95.5	  5.192103e-010
             96	  5.382159e-010
           96.5	  4.992106e-010
             97	  5.345323e-010
           97.5	  5.152444e-010
             98	  4.348875e-010
           98.5	  4.899445e-010
             99	  4.586358e-010
           99.5	   3.76149e-010
            100	  4.083823e-010
          100.5	  5.268881e-010
            101	  4.903346e-010
          101.5	  4.043554e-010
            102	  4.190425e-010
          102.5	   4.49898e-010
            103	  4.453947e-010
          103.5	  4.765381e-010
            104	  4.674391e-010
          104.5	  4.412572e-010
            105	  4.874628e-010
          105.5	  5.132634e-010
            106	   4.73016e-010
          106.5	  4.504139e-010
            107	  4.196391e-010
          107.5	  4.301624e-010
            108	  4.489165e-010
          108.5	  4.696537e-010
            109	  4.560014e-010
          109.5	  4.386845e-010
            110	  4.089902e-010
          110.5	  4.113856e-010
            111	  3.910279e-010
          111.5	  3.830405e-010
            112	  4.000665e-010
          112.5	  4.262543e-010
            113	  4.370808e-010
          113.5	   4.30079e-010
            114	  4.126604e-010
          114.5	   3.83625e-010
            115	  3.945897e-010
          115.5	  3.957935e-010
            116	  3.637608e-010
          116.5	  4.244348e-010
            117	  4.794645e-010
          117.5	   4.21552e-010
            118	  3.969532e-010
          118.5	   3.96042e-010
            119	  3.291064e-010
