Sig Name	G1, 1
Format	Mag	Scaling	EUrms
Chan	1
Chan Name	I1
Point	0 -Z
Ref Point	0 -Z

Hz	in/s
              0	              0
            0.5	  1.652838e-005
              1	  4.365389e-007
            1.5	   2.47337e-007
              2	  1.609724e-007
            2.5	  1.222574e-007
              3	  8.240284e-008
            3.5	  6.447753e-008
              4	  5.751858e-008
            4.5	  4.821037e-008
              5	   4.07388e-008
            5.5	  3.285335e-008
              6	  2.892308e-008
            6.5	   2.72488e-008
              7	  2.333051e-008
            7.5	  1.949821e-008
              8	  1.908801e-008
            8.5	  1.762375e-008
              9	  1.634311e-008
            9.5	  1.408852e-008
             10	  1.232638e-008
           10.5	  1.307858e-008
             11	  1.215711e-008
           11.5	  9.897772e-009
             12	  7.987782e-009
           12.5	  8.018445e-009
             13	  9.877131e-009
           13.5	  1.059158e-008
             14	  8.073487e-009
           14.5	  6.293176e-009
             15	   6.17543e-009
           15.5	  6.650007e-009
             16	  6.792666e-009
           16.5	  7.223948e-009
             17	  7.080848e-009
           17.5	  6.294829e-009
             18	  6.334599e-009
           18.5	  6.086389e-009
             19	  5.690152e-009
           19.5	  5.556173e-009
             20	  5.302956e-009
           20.5	  4.445248e-009
             21	  4.324012e-009
           21.5	  4.170893e-009
             22	  4.100076e-009
           22.5	  3.810861e-009
             23	  3.801739e-009
           23.5	  3.391393e-009
             24	  3.779542e-009
           24.5	  3.828477e-009
             25	  3.889582e-009
           25.5	  3.257028e-009
             26	  3.106658e-009
           26.5	  3.347355e-009
             27	  3.377348e-009
           27.5	  3.201715e-009
             28	  2.962044e-009
           28.5	   3.34137e-009
             29	  2.903478e-009
           29.5	  2.697025e-009
             30	  2.827124e-009
           30.5	  2.594161e-009
             31	  2.355781e-009
           31.5	  2.435712e-009
             32	  2.275608e-009
           32.5	  2.239287e-009
             33	  2.566223e-009
           33.5	  2.448819e-009
             34	  2.380229e-009
           34.5	  2.486252e-009
             35	  2.348948e-009
           35.5	  2.182446e-009
             36	  2.190162e-009
           36.5	  2.289851e-009
             37	    1.9914e-009
           37.5	  2.004005e-009
             38	  2.172615e-009
           38.5	   2.03257e-009
             39	  1.544955e-009
           39.5	  1.499907e-009
             40	  1.743276e-009
           40.5	  1.882412e-009
             41	  1.745458e-009
           41.5	  1.518454e-009
             42	  1.549014e-009
           42.5	  1.541025e-009
             43	  1.503036e-009
           43.5	  1.719856e-009
             44	  1.603161e-009
           44.5	  1.521033e-009
             45	  1.778626e-009
           45.5	  1.717397e-009
             46	  1.549583e-009
           46.5	  1.486809e-009
             47	  1.524546e-009
           47.5	  1.684186e-009
             48	  1.573884e-009
           48.5	  1.258775e-009
             49	  1.372967e-009
           49.5	  1.443308e-009
             50	  1.289432e-009
           50.5	  1.251496e-009
             51	  1.255202e-009
           51.5	  1.287822e-009
             52	  1.337793e-009
           52.5	  1.096655e-009
             53	  1.106249e-009
           53.5	   1.12938e-009
             54	  9.782011e-010
           54.5	  1.086009e-009
             55	  1.145463e-009
           55.5	  1.174023e-009
             56	  1.188194e-009
           56.5	  1.125296e-009
             57	   9.36105e-010
           57.5	  1.147411e-009
             58	  1.079037e-009
           58.5	  9.954152e-010
             59	  1.123529e-009
           59.5	  1.061147e-009
             60	  9.719249e-010
           60.5	  1.021953e-009
             61	  1.063283e-009
           61.5	  1.027136e-009
             62	   8.80611e-010
           62.5	  8.279967e-010
             63	   8.71927e-010
           63.5	  9.197877e-010
             64	  8.405369e-010
           64.5	  9.141797e-010
             65	  9.875911e-010
           65.5	  8.949036e-010
             66	  7.972461e-010
           66.5	  8.691168e-010
             67	  9.429554e-010
           67.5	  1.001581e-009
             68	   9.15332e-010
           68.5	  8.999976e-010
             69	  7.701531e-010
           69.5	  6.946456e-010
             70	   7.24434e-010
           70.5	  6.792637e-010
             71	   7.44409e-010
           71.5	  7.860746e-010
             72	  7.685144e-010
           72.5	  8.040944e-010
             73	  7.927199e-010
           73.5	  6.951225e-010
             74	  6.489343e-010
           74.5	  5.714647e-010
             75	   6.57558e-010
           75.5	  7.855337e-010
             76	  7.148794e-010
           76.5	  7.277075e-010
             77	  7.276668e-010
           77.5	  7.083893e-010
             78	  5.764527e-010
           78.5	  6.266061e-010
             79	  6.477698e-010
           79.5	  6.795354e-010
             80	   6.53232e-010
           80.5	  6.127589e-010
             81	  6.872762e-010
           81.5	   6.58878e-010
             82	  7.384923e-010
           82.5	  7.697049e-010
             83	  7.071157e-010
           83.5	  6.722565e-010
             84	  5.971622e-010
           84.5	  6.026649e-010
             85	  5.015283e-010
           85.5	  5.135991e-010
             86	  4.912068e-010
           86.5	    5.2434e-010
             87	  6.043648e-010
           87.5	  6.273504e-010
             88	  5.921015e-010
           88.5	   6.14681e-010
             89	  5.716844e-010
           89.5	  5.432864e-010
             90	  5.240208e-010
           90.5	  5.570899e-010
             91	  5.173408e-010
           91.5	  5.259949e-010
             92	  5.480487e-010
           92.5	  5.736298e-010
             93	  5.096287e-010
           93.5	  5.358343e-010
             94	  5.240504e-010
           94.5	  5.486672e-010
             95	  5.701371e-010
           95.5	  5.189274e-010
             96	  5.601051e-010
           96.5	  5.818069e-010
             97	  4.965369e-010
           97.5	  4.759074e-010
             98	  4.644476e-010
           98.5	  4.533728e-010
             99	  4.585597e-010
           99.5	  4.481597e-010
            100	  5.089055e-010
          100.5	  5.068334e-010
            101	  4.852629e-010
          101.5	  4.465582e-010
            102	  4.441933e-010
          102.5	  4.722603e-010
            103	  4.670699e-010
          103.5	   5.09449e-010
            104	  4.994053e-010
          104.5	  4.858764e-010
            105	  5.092866e-010
          105.5	   4.75373e-010
            106	  4.502182e-010
          106.5	  4.012862e-010
            107	  4.305292e-010
          107.5	  4.044856e-010
            108	  3.899339e-010
          108.5	  4.086685e-010
            109	  4.478361e-010
          109.5	  5.218785e-010
            110	  4.770296e-010
          110.5	   4.43966e-010
            111	  4.116755e-010
          111.5	  4.118694e-010
            112	  4.080676e-010
          112.5	  4.414261e-010
            113	  4.763949e-010
          113.5	  4.428342e-010
            114	  3.765796e-010
          114.5	  3.985752e-010
            115	  3.835036e-010
          115.5	  3.978431e-010
            116	  4.046673e-010
          116.5	  3.564271e-010
            117	  3.983497e-010
          117.5	  4.050762e-010
            118	  3.919427e-010
          118.5	  4.019374e-010
            119	  4.035187e-010
